0	6	23	4	6	13	26	26	2	46	19	41	16	13	47	21	16	0	25	41	0	18	11	26	26	37	45	37	0	10	36	3	27	15	0	0	31	32	1	22	0	19	10	21	11	29	27	3	38	12	
31	36	0	19	44	14	40	24	0	49	14	1	0	0	24	10	35	0	36	45	0	19	39	6	11	9	28	41	27	0	43	9	37	3	0	0	19	0	15	7	7	3	34	0	2	44	0	6	46	4	
10	0	32	39	28	3	31	6	9	0	14	7	18	45	11	7	18	32	34	1	40	4	32	16	16	21	6	33	27	16	20	28	0	8	44	26	44	17	35	36	39	9	12	0	2	47	5	13	30	0	
39	22	0	24	4	0	23	23	36	21	23	31	49	0	29	33	38	5	32	18	44	34	14	21	0	48	24	40	2	47	1	10	48	0	39	43	25	4	13	14	10	1	0	0	47	20	26	0	27	16	
43	36	35	24	13	0	5	0	0	12	5	43	31	8	17	12	18	24	26	22	0	6	0	0	0	24	43	42	39	0	29	0	14	42	0	40	31	33	8	45	46	25	1	49	36	0	17	8	3	31	
37	34	47	5	29	41	11	39	2	21	18	45	11	38	6	28	0	1	46	47	19	0	0	26	0	27	17	0	34	0	15	0	12	7	34	24	25	28	0	30	43	19	47	23	18	0	20	1	17	0	
0	30	38	0	42	45	15	0	26	47	45	49	9	48	0	30	49	21	15	24	44	15	10	40	32	22	23	45	0	26	49	28	28	0	0	46	31	8	8	0	0	0	0	22	0	7	36	10	2	23	
25	11	38	5	22	33	1	8	6	33	0	24	41	22	21	0	3	26	19	45	39	0	27	0	4	46	49	24	42	45	0	38	8	21	34	48	0	17	40	32	0	48	10	15	9	7	22	43	14	14	
19	24	2	23	0	33	35	34	38	46	1	10	42	21	3	0	46	40	16	34	24	6	15	32	0	6	0	12	0	39	34	0	42	0	18	21	0	0	20	46	29	0	0	22	0	8	13	9	13	31	
0	45	32	49	8	10	14	0	13	26	12	43	3	26	40	3	45	30	7	9	8	4	30	0	14	31	18	48	33	0	18	0	0	32	0	0	47	2	3	6	47	0	27	21	31	0	45	32	12	39	
0	23	0	0	12	33	0	11	1	43	6	1	44	26	24	0	8	0	24	49	48	10	19	42	21	19	2	19	11	45	41	0	35	42	39	22	40	49	0	9	44	13	19	0	17	34	9	16	0	0	
1	0	0	12	49	42	49	34	7	42	5	38	25	39	2	31	7	17	27	11	18	40	15	4	0	9	30	38	25	16	0	0	18	36	0	25	7	0	14	0	26	33	0	18	11	43	28	0	44	49	
3	21	49	28	0	31	0	2	0	34	0	18	16	20	39	0	0	37	0	6	13	33	0	25	23	44	40	31	0	0	26	15	0	22	0	0	9	13	16	0	18	24	0	0	17	32	45	28	41	16	
38	36	0	0	21	34	49	35	16	21	14	49	20	30	36	28	45	18	0	8	5	8	6	17	30	34	1	42	23	14	30	23	6	0	0	48	1	13	9	48	7	28	8	0	21	43	9	40	36	0	
41	19	3	26	40	42	33	14	0	5	27	0	28	0	4	0	12	33	0	41	42	14	15	32	41	40	47	0	36	7	8	21	45	15	4	41	0	17	40	0	43	7	32	29	41	18	4	45	0	28	
0	0	17	22	0	23	5	35	11	21	32	34	25	0	25	29	0	18	5	0	0	49	32	4	29	17	48	32	32	37	0	39	4	22	2	0	34	12	48	15	0	1	28	0	0	4	33	18	42	8	
37	42	23	26	44	45	2	43	47	33	31	8	39	8	3	36	43	39	37	0	0	44	34	12	2	0	47	47	4	27	0	33	14	24	4	1	0	38	9	49	42	32	1	26	30	35	20	34	5	31	
45	0	25	21	40	13	14	0	45	0	6	4	0	17	0	25	36	27	8	41	36	28	16	9	0	39	6	8	5	13	39	0	24	36	11	13	20	9	31	0	0	0	9	24	26	0	23	36	17	41	
33	18	38	47	35	18	40	29	7	16	30	0	42	16	12	0	17	13	47	38	25	27	35	37	21	33	19	24	27	36	2	45	5	15	22	49	49	32	14	30	0	0	0	23	20	24	9	49	9	11	
17	26	38	36	7	0	14	17	35	27	49	0	0	10	9	4	10	31	48	30	13	0	24	19	25	34	38	0	5	29	28	4	24	9	0	25	10	28	17	9	21	21	37	25	0	12	1	0	24	40	
39	9	43	2	36	2	42	0	4	0	42	7	2	28	20	0	6	0	34	5	44	0	32	4	14	44	38	16	15	22	0	29	0	6	45	15	0	36	0	28	8	45	14	19	34	20	0	12	40	0	
16	0	19	0	12	0	23	19	27	28	24	32	23	13	11	20	5	25	0	25	21	24	30	20	13	23	11	0	47	41	0	0	0	20	7	41	0	39	49	45	38	15	19	44	12	44	8	46	36	11	
0	44	21	31	5	0	28	35	14	32	28	29	0	20	17	32	6	46	0	0	8	27	12	4	2	36	0	32	10	42	0	29	7	26	47	1	1	13	23	30	0	48	0	0	0	49	24	1	0	31	
12	28	6	25	31	0	49	28	18	49	1	49	41	30	5	35	16	38	18	7	0	40	7	18	43	0	45	9	0	23	25	27	34	42	48	0	38	2	15	49	1	9	4	47	8	0	36	0	38	0	
42	46	31	37	0	48	4	11	0	34	30	24	26	49	18	45	31	44	42	27	33	21	0	48	46	27	26	0	23	32	42	22	18	49	46	18	27	17	46	0	37	23	18	25	14	45	28	0	39	39	
49	35	48	46	16	10	30	24	18	10	40	22	9	32	0	5	3	0	14	32	26	12	1	32	2	44	2	0	43	35	6	23	0	10	35	32	13	10	38	16	0	0	2	23	41	18	23	45	49	38	
10	4	49	42	7	9	29	19	25	13	2	1	0	0	20	32	6	34	1	0	16	0	36	27	0	23	0	27	31	0	15	22	6	14	20	24	36	0	20	37	49	37	17	39	11	45	0	0	19	16	
38	14	38	49	0	13	46	0	5	49	36	32	46	23	44	13	19	32	24	34	29	48	25	28	27	11	23	15	25	45	36	0	0	23	15	5	43	33	33	36	8	15	13	31	0	10	34	0	2	24	
0	0	35	4	2	34	23	25	0	2	25	28	31	3	23	43	6	29	0	12	39	37	44	14	17	7	41	6	27	0	0	0	29	0	14	31	21	37	0	22	30	48	3	35	12	0	5	34	0	27	
22	0	29	0	0	19	37	17	46	0	18	14	0	43	22	46	44	49	4	8	0	2	7	41	46	3	33	38	43	11	47	33	24	0	0	34	35	24	4	0	36	12	19	30	28	12	35	0	49	49	
44	0	29	24	0	8	43	21	3	35	38	0	0	14	37	31	42	3	44	4	0	31	33	49	21	49	0	8	20	41	20	0	35	0	17	31	0	4	37	38	38	23	5	6	35	0	5	6	41	45	
2	4	34	8	43	24	23	0	18	40	0	39	0	23	26	26	4	0	3	37	0	0	24	0	0	9	46	9	14	46	9	14	36	33	44	37	19	14	18	19	1	0	0	0	0	0	0	16	37	2	
47	0	34	49	0	6	32	34	3	37	0	14	28	15	3	2	18	48	33	43	28	27	0	43	45	49	4	0	28	46	23	13	25	37	49	9	36	42	0	33	33	49	20	49	10	1	37	18	7	0	
47	34	36	17	33	15	20	47	28	11	0	0	0	0	30	15	35	26	30	46	17	19	0	0	2	0	0	24	45	40	41	22	18	14	0	11	31	19	49	0	0	32	18	0	16	2	29	12	45	33	
