0	0	8	0	9	42	9	44	7	17	49	16	49	10	0	48	38	0	0	35	42	48	0	15	41	27	28	17	10	23	9	0	33	27	47	5	17	0	0	27	28	2	21	6	7	13	9	27	46	16	
34	49	33	46	31	15	37	21	40	22	28	3	25	31	0	49	37	10	0	11	40	29	31	0	37	34	15	39	6	6	29	37	48	36	0	0	9	4	41	37	21	36	0	28	7	25	0	0	42	45	
29	3	38	37	15	10	24	36	49	30	41	42	21	3	0	0	0	40	37	17	0	39	1	21	49	45	42	0	37	6	37	22	39	0	0	29	43	42	15	28	41	32	0	17	20	0	33	9	15	5	
28	42	16	25	15	36	0	30	13	35	0	30	20	25	29	0	49	47	15	24	11	35	2	44	41	36	22	45	0	39	0	33	0	38	0	9	31	0	8	32	12	37	0	10	4	42	19	17	0	0	
0	11	28	10	47	18	2	10	36	38	26	37	31	41	39	0	0	0	0	24	18	49	0	5	1	0	25	9	22	0	41	29	3	0	30	38	3	36	13	16	30	25	39	36	31	5	0	47	37	0	
0	17	43	49	40	19	36	24	10	18	0	48	0	0	24	14	0	12	45	0	0	2	20	44	32	48	15	48	19	44	36	0	4	0	14	6	11	27	0	33	36	31	7	45	16	19	0	16	46	38	
47	46	49	22	0	0	36	0	34	29	0	12	34	22	31	0	43	44	0	30	22	43	22	24	0	30	28	43	0	17	0	20	28	24	23	3	11	29	0	18	48	7	22	16	29	0	32	32	0	15	
14	8	31	29	7	10	11	0	4	33	7	48	0	30	0	25	21	5	9	4	24	29	35	20	34	33	0	44	43	44	0	48	39	9	0	49	0	23	48	21	34	0	40	36	11	4	7	6	0	13	
18	22	10	0	41	0	14	17	36	42	11	44	15	45	49	6	44	0	49	7	27	0	32	7	37	38	9	44	23	28	16	0	41	44	0	33	44	39	3	35	5	20	49	17	14	0	0	13	0	0	
0	0	17	48	0	33	25	34	23	41	6	37	39	11	34	19	17	45	47	47	38	0	40	40	0	18	48	10	13	22	10	7	45	34	44	26	16	9	7	17	49	30	24	37	24	19	0	1	44	1	
34	3	35	14	18	0	0	0	0	2	34	45	22	18	15	5	29	4	0	10	49	0	40	48	39	19	42	13	38	4	0	43	4	9	0	32	22	7	2	8	36	49	29	47	34	29	0	25	0	40	
21	17	49	3	0	16	4	11	7	2	37	44	12	11	44	27	18	43	14	10	33	9	40	5	4	41	19	9	0	0	24	36	16	40	3	40	26	33	20	11	32	6	38	0	18	0	0	26	10	4	
49	15	11	20	15	17	20	46	27	14	26	34	31	0	29	0	29	36	2	0	40	0	10	8	0	22	35	8	37	35	45	43	11	2	37	27	25	0	0	31	0	18	20	30	0	0	5	29	48	14	
18	22	39	36	2	7	22	0	0	1	47	12	14	24	0	21	42	44	5	45	28	25	0	35	32	1	20	26	16	29	37	15	26	28	27	46	8	45	23	45	11	0	0	37	47	0	0	0	3	32	
24	36	16	6	3	40	0	44	0	40	0	4	0	1	21	48	5	0	34	27	7	9	44	37	5	48	0	0	18	0	27	14	0	44	2	41	33	12	40	47	48	4	0	0	11	0	43	10	27	18	
49	7	22	25	18	8	46	0	43	19	0	43	49	29	5	30	0	31	6	7	42	14	7	48	6	0	31	14	11	33	10	23	11	30	0	39	29	31	18	21	0	3	25	28	30	0	49	12	4	27	
25	20	8	0	0	0	26	5	8	38	31	18	37	0	29	0	0	0	3	6	39	0	9	32	10	0	20	28	0	0	16	48	23	0	41	19	40	34	0	0	0	44	16	28	39	7	48	22	30	0	
6	0	41	5	24	35	7	18	0	0	0	0	24	21	43	31	49	38	47	12	15	30	44	30	27	28	17	45	35	4	25	0	33	0	2	10	0	6	10	30	6	40	23	19	8	32	40	0	19	10	
25	33	28	23	0	0	0	12	17	37	24	19	0	0	5	17	23	49	0	28	11	17	34	45	21	8	22	29	7	4	49	2	24	17	35	21	29	39	30	29	33	4	16	20	24	15	40	26	35	7	
33	49	39	11	29	21	0	39	0	37	4	23	45	12	46	10	44	15	0	22	45	0	5	17	47	14	41	11	32	13	7	0	18	0	0	21	0	0	30	47	1	19	22	45	0	25	0	3	42	21	
0	23	40	36	26	4	0	23	44	4	0	41	0	0	36	4	44	0	16	24	10	1	12	0	17	41	12	17	26	24	37	0	14	38	11	49	14	6	21	47	28	5	0	0	14	0	0	21	18	0	
23	0	29	0	46	26	0	49	0	0	0	36	38	20	15	15	30	17	9	2	0	12	0	8	32	44	0	9	0	46	8	31	0	16	44	47	43	23	0	5	1	4	2	8	3	12	37	37	21	0	
33	26	31	32	4	17	22	28	43	0	24	47	22	5	0	37	36	26	1	0	0	0	0	5	48	43	20	21	43	17	6	33	0	0	39	23	18	11	33	40	39	0	39	12	47	0	26	21	13	0	
